SalesOrderID,RevisionNumber,OrderDate,DueDate,ShipDate,Status,OnlineOrderFlag,SalesOrderNumber,PurchaseOrderNumber,AccountNumber,CustomerID,ShipToAddressID,BillToAddressID,ShipMethod,CreditCardApprovalCode,SubTotal,TaxAmt,Freight,TotalDue,Comment,rowguid,ModifiedDate
122445,1,2025-11-21 00:00:00.000,2025-12-03 00:00:00.000,2025-11-26 00:00:00.000,5,0,SO122445,PO129987164,10-4020-001009,1009,6671,3603,OVERNIGHT J-FAST,,834.176,66.7341,35.1202,936.0303,,081245FD-A13B-4076-A11F-6216D6CB53D6,2025-11-21 00:00:00.000
122446,1,2025-11-29 00:00:00.000,2025-12-11 00:00:00.000,2025-12-04 00:00:00.000,5,0,SO122446,PO453662002,10-4020-003299,3299,6480,9942,CARGO TRANSPORT 5,,1369.131,109.5305,39.2597,1517.9212,,225ED342-2CB3-4558-BDA7-4FF28AEC5589,2025-11-29 00:00:00.000
122447,1,2025-11-22 00:00:00.000,2025-12-04 00:00:00.000,2025-11-27 00:00:00.000,5,0,SO122447,PO810158807,10-4020-008657,8657,3454,6807,XRQ - TRUCK GROUND,,5296.9595,423.7568,36.8888,5757.6051,,0F1FFE34-421F-4E07-BA0C-4DE503A71825,2025-11-22 00:00:00.000
122448,1,2025-11-29 00:00:00.000,2025-12-11 00:00:00.000,2025-12-04 00:00:00.000,5,1,SO122448,PO116513273,10-4020-006427,6427,8958,6332,OVERNIGHT J-FAST,,511.685,40.9348,18.2147,570.8345,,65778FF3-F15A-41A8-BE99-77BC0673554C,2025-11-29 00:00:00.000
122449,1,2025-11-25 00:00:00.000,2025-12-07 00:00:00.000,2025-11-30 00:00:00.000,5,0,SO122449,PO341452858,10-4020-002523,2523,4113,5822,XRQ - TRUCK GROUND,,850.3985,68.0319,36.3441,954.7745,,6B8CA75A-C367-4668-BBC3-A0A5FCADC371,2025-11-25 00:00:00.000
122450,1,2025-11-21 00:00:00.000,2025-12-03 00:00:00.000,2025-11-26 00:00:00.000,5,0,SO122450,PO927255763,10-4020-007450,7450,3461,4227,XRQ - TRUCK GROUND,,5496.93,439.7544,31.1722,5967.8566,,4C43927E-70EA-445F-8633-38F33A2EC5BC,2025-11-21 00:00:00.000
122451,1,2025-11-28 00:00:00.000,2025-12-10 00:00:00.000,2025-12-03 00:00:00.000,5,1,SO122451,PO209364416,10-4020-001058,1058,4248,9033,CARGO TRANSPORT 5,,9976.3005,798.104,13.7946,10788.1991,,CD204372-A762-4B75-A00D-234FF2962A37,2025-11-28 00:00:00.000
122452,1,2025-11-28 00:00:00.000,2025-12-10 00:00:00.000,2025-12-03 00:00:00.000,5,0,SO122452,PO651248594,10-4020-002130,2130,3330,3719,XRQ - TRUCK GROUND,,898.144,71.8515,13.998,983.9935,,7598414A-C17D-4CB6-8009-AAE29174ADF9,2025-11-28 00:00:00.000
122453,1,2025-11-23 00:00:00.000,2025-12-05 00:00:00.000,2025-11-28 00:00:00.000,5,0,SO122453,PO948087205,10-4020-003945,3945,1192,2720,OVERNIGHT J-FAST,,85.695,6.8556,37.2208,129.7714,,DB024F6C-1D7F-463D-B3D1-8DE56E608CA8,2025-11-23 00:00:00.000
122454,1,2025-11-21 00:00:00.000,2025-12-03 00:00:00.000,2025-11-26 00:00:00.000,5,0,SO122454,PO966867438,10-4020-002006,2006,9438,3032,XRQ - TRUCK GROUND,,67.572,5.4058,29.7027,102.6805,,5E991576-9968-47B2-B9D4-808620C686F5,2025-11-21 00:00:00.000
122455,1,2025-11-22 00:00:00.000,2025-12-04 00:00:00.000,2025-11-27 00:00:00.000,5,1,SO122455,PO353539727,10-4020-001294,1294,4268,2749,XRQ - TRUCK GROUND,,429.951,34.3961,32.4569,496.804,,811A2E4D-CD47-453A-950E-2EAA9438EE6A,2025-11-22 00:00:00.000
122456,1,2025-11-22 00:00:00.000,2025-12-04 00:00:00.000,2025-11-27 00:00:00.000,5,1,SO122456,PO403691139,10-4020-008444,8444,2031,8154,XRQ - TRUCK GROUND,,1285.047,102.8038,24.7541,1412.6049,,A8DD9097-A894-4ADF-A366-064C70A6E5AC,2025-11-22 00:00:00.000
122457,1,2025-11-24 00:00:00.000,2025-12-06 00:00:00.000,2025-11-29 00:00:00.000,5,1,SO122457,PO785812303,10-4020-003476,3476,11663,29,XRQ - TRUCK GROUND,,262.188,20.975,32.5186,315.6816,,E0F595AF-3A6F-44BE-9100-6C1FF46C32C0,2025-11-24 00:00:00.000
122458,1,2025-11-28 00:00:00.000,2025-12-10 00:00:00.000,2025-12-03 00:00:00.000,5,1,SO122458,PO324390397,10-4020-004495,4495,1776,1377,XRQ - TRUCK GROUND,,263.4,21.072,17.0878,301.5598,,BC238D03-4ABC-443A-A1D1-002ACA2AD5F5,2025-11-28 00:00:00.000
122459,1,2025-11-25 00:00:00.000,2025-12-07 00:00:00.000,2025-11-30 00:00:00.000,5,1,SO122459,PO293308594,10-4020-006711,6711,243,3670,CARGO TRANSPORT 5,,3259.332,260.7466,11.5414,3531.62,,D2313CED-0D00-4451-B33B-F22F67FAF02B,2025-11-25 00:00:00.000
122460,1,2025-11-23 00:00:00.000,2025-12-05 00:00:00.000,2025-11-28 00:00:00.000,5,1,SO122460,PO968748480,10-4020-007715,7715,6339,10448,CARGO TRANSPORT 5,,321.389,25.7111,12.6446,359.7447,,29A1C28E-C903-4687-A3CC-462D1D5152BF,2025-11-23 00:00:00.000
122461,1,2025-11-25 00:00:00.000,2025-12-07 00:00:00.000,2025-11-30 00:00:00.000,5,1,SO122461,PO776503003,10-4020-001228,1228,7562,11485,XRQ - TRUCK GROUND,,2163.171,173.0537,32.1964,2368.4211,,6D0AF5D2-93D9-42E8-8176-02357210E612,2025-11-25 00:00:00.000
122462,1,2025-11-20 00:00:00.000,2025-12-02 00:00:00.000,2025-11-25 00:00:00.000,5,1,SO122462,PO958164750,10-4020-009834,9834,6751,7552,XRQ - TRUCK GROUND,,144.98,11.5984,25.0172,181.5956,,AF7841C0-A426-4E8B-A0C0-AEBC5BC109C8,2025-11-20 00:00:00.000
122463,1,2025-11-27 00:00:00.000,2025-12-09 00:00:00.000,2025-12-02 00:00:00.000,5,0,SO122463,PO602200406,10-4020-000248,248,7351,10542,CARGO TRANSPORT 5,,3039.084,243.1267,24.8241,3307.0348,,E4B0BE0C-1A2B-494E-B2AF-5AD50DB39002,2025-11-27 00:00:00.000
122464,1,2025-11-29 00:00:00.000,2025-12-11 00:00:00.000,2025-12-04 00:00:00.000,5,0,SO122464,PO896460576,10-4020-005380,5380,3944,5211,CARGO TRANSPORT 5,,2474.504,197.9603,18.8082,2691.2725,,5FE2A5B8-16C7-4EE8-A1FB-BE0F4A6B8799,2025-11-29 00:00:00.000
122465,1,2025-11-26 00:00:00.000,2025-12-08 00:00:00.000,2025-12-01 00:00:00.000,5,0,SO122465,PO732172532,10-4020-006593,6593,4791,9090,XRQ - TRUCK GROUND,,996.41,79.7128,14.9253,1091.0481,,58CAC6BD-2E2B-4A78-A528-A183DD8D4E58,2025-11-26 00:00:00.000
122466,1,2025-11-26 00:00:00.000,2025-12-08 00:00:00.000,2025-12-01 00:00:00.000,5,0,SO122466,PO223409800,10-4020-006070,6070,2519,1944,OVERNIGHT J-FAST,,273.261,21.8609,13.2607,308.3826,,E27E6D6F-0FF1-4674-AC83-1156CDA2BABF,2025-11-26 00:00:00.000
122467,1,2025-11-25 00:00:00.000,2025-12-07 00:00:00.000,2025-11-30 00:00:00.000,5,0,SO122467,PO570086184,10-4020-000226,226,3524,6396,CARGO TRANSPORT 5,,2869.6175,229.5694,33.0446,3132.2315,,1ECC2E0F-4C91-455A-8394-036522F5C4E1,2025-11-25 00:00:00.000
122468,1,2025-11-29 00:00:00.000,2025-12-11 00:00:00.000,2025-12-04 00:00:00.000,5,1,SO122468,PO776148843,10-4020-000865,865,3816,3510,OVERNIGHT J-FAST,,440.4795,35.2384,22.8172,498.5351,,29068A87-17E8-4239-BFF0-334A9C5984D3,2025-11-29 00:00:00.000
122469,1,2025-11-22 00:00:00.000,2025-12-04 00:00:00.000,2025-11-27 00:00:00.000,5,1,SO122469,PO217329993,10-4020-010143,10143,5192,11621,OVERNIGHT J-FAST,,1143.239,91.4591,20.9026,1255.6007,,9DF98791-5478-4E7E-8AAA-E75F7C4E0D38,2025-11-22 00:00:00.000
122470,1,2025-11-25 00:00:00.000,2025-12-07 00:00:00.000,2025-11-30 00:00:00.000,5,1,SO122470,PO258806995,10-4020-000363,363,6019,4619,CARGO TRANSPORT 5,,1537.992,123.0394,24.5575,1685.5889,,A6B35C1B-E059-4EAA-AAED-120F0870F916,2025-11-25 00:00:00.000
122471,1,2025-11-26 00:00:00.000,2025-12-08 00:00:00.000,2025-12-01 00:00:00.000,5,0,SO122471,PO695159084,10-4020-007765,7765,7780,5497,XRQ - TRUCK GROUND,,881.56,70.5248,20.8702,972.955,,784C6DD5-1026-4EBF-B455-30A7DF0AA08F,2025-11-26 00:00:00.000
122472,1,2025-11-27 00:00:00.000,2025-12-09 00:00:00.000,2025-12-02 00:00:00.000,5,1,SO122472,PO513721568,10-4020-004371,4371,2500,9882,CARGO TRANSPORT 5,,2152.684,172.2147,26.2557,2351.1544,,D156F23D-3D2C-44BA-8B82-EC3D871058DB,2025-11-27 00:00:00.000
122473,1,2025-11-28 00:00:00.000,2025-12-10 00:00:00.000,2025-12-03 00:00:00.000,5,0,SO122473,PO229608152,10-4020-008223,8223,4503,6671,OVERNIGHT J-FAST,,745.362,59.629,35.1495,840.1405,,72562859-9479-4E96-8290-543E02ADE485,2025-11-28 00:00:00.000
122474,1,2025-11-27 00:00:00.000,2025-12-09 00:00:00.000,2025-12-02 00:00:00.000,5,1,SO122474,PO816385297,10-4020-006307,6307,1183,7855,OVERNIGHT J-FAST,,3487.1535,278.9723,20.3924,3786.5182,,C899789D-6F0A-432A-BAE8-8BB049B14F88,2025-11-27 00:00:00.000
122475,1,2025-11-27 00:00:00.000,2025-12-09 00:00:00.000,2025-12-02 00:00:00.000,5,1,SO122475,PO820044097,10-4020-002334,2334,8171,9955,XRQ - TRUCK GROUND,,3082.881,246.6305,11.23,3340.7415,,648754B8-0620-48B1-BC27-D155C0AF6679,2025-11-27 00:00:00.000
122476,1,2025-11-25 00:00:00.000,2025-12-07 00:00:00.000,2025-11-30 00:00:00.000,5,1,SO122476,PO988419570,10-4020-006139,6139,1616,6792,CARGO TRANSPORT 5,,78.3845,6.2708,23.1282,107.7835,,CD616BD2-B616-4235-8266-C024B00C48A5,2025-11-25 00:00:00.000
122477,1,2025-11-24 00:00:00.000,2025-12-06 00:00:00.000,2025-11-29 00:00:00.000,5,0,SO122477,PO274072608,10-4020-008322,8322,4060,4475,XRQ - TRUCK GROUND,,3333.3545,266.6684,12.5076,3612.5305,,F8E662A9-9C1D-43EC-9965-8AE64C0F7860,2025-11-24 00:00:00.000
122478,1,2025-11-28 00:00:00.000,2025-12-10 00:00:00.000,2025-12-03 00:00:00.000,5,0,SO122478,PO729216983,10-4020-001678,1678,7503,8776,CARGO TRANSPORT 5,,2143.546,171.4837,29.2338,2344.2635,,D470D18A-39AE-456F-A497-5B8D9FA9C710,2025-11-28 00:00:00.000
122479,1,2025-11-20 00:00:00.000,2025-12-02 00:00:00.000,2025-11-25 00:00:00.000,5,0,SO122479,PO769796032,10-4020-006713,6713,6638,11707,XRQ - TRUCK GROUND,,691.395,55.3116,38.2173,784.9239,,D3394C9B-D97A-4861-AC69-654B864512BB,2025-11-20 00:00:00.000
122480,1,2025-11-24 00:00:00.000,2025-12-06 00:00:00.000,2025-11-29 00:00:00.000,5,1,SO122480,PO834755069,10-4020-000636,636,1320,7279,OVERNIGHT J-FAST,,9949.358,795.9486,16.3976,10761.7042,,24FB6B3C-A636-4139-AB72-FFAEBFD28C3B,2025-11-24 00:00:00.000
122481,1,2025-11-27 00:00:00.000,2025-12-09 00:00:00.000,2025-12-02 00:00:00.000,5,1,SO122481,PO360175662,10-4020-000157,157,9124,4188,XRQ - TRUCK GROUND,,2851.5665,228.1253,38.8068,3118.4986,,BD341860-BCCA-454A-9D2C-904802597A68,2025-11-27 00:00:00.000
122482,1,2025-11-21 00:00:00.000,2025-12-03 00:00:00.000,2025-11-26 00:00:00.000,5,1,SO122482,PO582373611,10-4020-006316,6316,6123,9511,CARGO TRANSPORT 5,,2147.907,171.8326,32.3507,2352.0903,,D94D7431-7463-461D-8F88-78039DD9A434,2025-11-21 00:00:00.000
122483,1,2025-11-29 00:00:00.000,2025-12-11 00:00:00.000,2025-12-04 00:00:00.000,5,1,SO122483,PO919589018,10-4020-001666,1666,8004,3867,OVERNIGHT J-FAST,,239.25,19.14,24.3063,282.6963,,230737AA-1C1A-4587-B21F-1FB6D0CB67BF,2025-11-29 00:00:00.000
122484,1,2025-11-21 00:00:00.000,2025-12-03 00:00:00.000,2025-11-26 00:00:00.000,5,1,SO122484,PO407467307,10-4020-002602,2602,9127,416,OVERNIGHT J-FAST,,158.232,12.6586,23.2115,194.1021,,63E4947C-978E-4B32-A6BF-C9630060353F,2025-11-21 00:00:00.000
122485,1,2025-11-22 00:00:00.000,2025-12-04 00:00:00.000,2025-11-27 00:00:00.000,5,0,SO122485,PO297035495,10-4020-008588,8588,6719,4926,XRQ - TRUCK GROUND,,7465.6065,597.2485,29.3353,8092.1903,,4BA97EC2-6224-4A1D-B784-BA2AD3826484,2025-11-22 00:00:00.000
122486,1,2025-11-20 00:00:00.000,2025-12-02 00:00:00.000,2025-11-25 00:00:00.000,5,1,SO122486,PO721693526,10-4020-008716,8716,3931,9621,OVERNIGHT J-FAST,,212.022,16.9618,34.9626,263.9464,,733C7047-3F61-4379-8262-22F41C4A43E5,2025-11-20 00:00:00.000
122487,1,2025-11-23 00:00:00.000,2025-12-05 00:00:00.000,2025-11-28 00:00:00.000,5,1,SO122487,PO259934290,10-4020-009169,9169,6831,7981,CARGO TRANSPORT 5,,2242.396,179.3917,27.7531,2449.5408,,05409610-7D7D-4800-AF94-ADBA43FBF70C,2025-11-23 00:00:00.000
122488,1,2025-11-28 00:00:00.000,2025-12-10 00:00:00.000,2025-12-03 00:00:00.000,5,1,SO122488,PO504719201,10-4020-008850,8850,3531,5715,CARGO TRANSPORT 5,,247.293,19.7834,22.9778,290.0542,,2629BFE2-4451-44D2-9B5E-90A13F110EBE,2025-11-28 00:00:00.000
122489,1,2025-11-24 00:00:00.000,2025-12-06 00:00:00.000,2025-11-29 00:00:00.000,5,1,SO122489,PO749621863,10-4020-006382,6382,11139,5063,XRQ - TRUCK GROUND,,1196.883,95.7506,27.3812,1320.0148,,E5625A05-EC5F-4C26-8A32-A615A090961F,2025-11-24 00:00:00.000
122490,1,2025-11-25 00:00:00.000,2025-12-07 00:00:00.000,2025-11-30 00:00:00.000,5,1,SO122490,PO775163569,10-4020-004441,4441,1226,1545,XRQ - TRUCK GROUND,,6888.834,551.1067,30.8623,7470.803,,B7747764-DD79-43B6-A1A7-9C017B0AB6E6,2025-11-25 00:00:00.000
122491,1,2025-11-20 00:00:00.000,2025-12-02 00:00:00.000,2025-11-25 00:00:00.000,5,1,SO122491,PO345616857,10-4020-006057,6057,2969,858,OVERNIGHT J-FAST,,1485.27,118.8216,36.802,1640.8936,,B7BEDC02-4431-40A3-B665-665181C4EE95,2025-11-20 00:00:00.000
122492,1,2025-11-28 00:00:00.000,2025-12-10 00:00:00.000,2025-12-03 00:00:00.000,5,0,SO122492,PO874288233,10-4020-009157,9157,6084,93,OVERNIGHT J-FAST,,1451.47,116.1176,17.2658,1584.8534,,7E36056C-1B70-44A9-A4FD-597DFCE05E65,2025-11-28 00:00:00.000
122493,1,2025-11-20 00:00:00.000,2025-12-02 00:00:00.000,2025-11-25 00:00:00.000,5,0,SO122493,PO984206502,10-4020-007899,7899,8694,4278,CARGO TRANSPORT 5,,3142.024,251.3619,38.6084,3431.9943,,C767A727-5E8A-445F-9D7E-11BD43E889B8,2025-11-20 00:00:00.000
122494,1,2025-11-28 00:00:00.000,2025-12-10 00:00:00.000,2025-12-03 00:00:00.000,5,1,SO122494,PO636368444,10-4020-000818,818,7353,2572,CARGO TRANSPORT 5,,1055.253,84.4202,27.229,1166.9022,,9D9CC7DC-CC43-4E45-911C-C52EF8BA771E,2025-11-28 00:00:00.000
122495,1,2025-11-20 00:00:00.000,2025-12-02 00:00:00.000,2025-11-25 00:00:00.000,5,1,SO122495,PO281309681,10-4020-004558,4558,6934,4312,CARGO TRANSPORT 5,,194.634,15.5707,18.446,228.6507,,5E2829D6-E1E9-47BC-990E-D16ED30FB03B,2025-11-20 00:00:00.000
122496,1,2025-11-23 00:00:00.000,2025-12-05 00:00:00.000,2025-11-28 00:00:00.000,5,1,SO122496,PO121007927,10-4020-006822,6822,11610,8121,XRQ - TRUCK GROUND,,487.0975,38.9678,36.8361,562.9014,,5BD70B00-3665-4ECE-9374-F4A2940EA1B5,2025-11-23 00:00:00.000
122497,1,2025-11-22 00:00:00.000,2025-12-04 00:00:00.000,2025-11-27 00:00:00.000,5,0,SO122497,PO810331501,10-4020-005491,5491,6643,3960,CARGO TRANSPORT 5,,664.92,53.1936,32.1262,750.2398,,074306BC-903A-4501-84D1-AA143EAD581D,2025-11-22 00:00:00.000
122498,1,2025-11-23 00:00:00.000,2025-12-05 00:00:00.000,2025-11-28 00:00:00.000,5,1,SO122498,PO314908239,10-4020-004698,4698,7709,8345,CARGO TRANSPORT 5,,1189.0425,95.1234,37.2765,1321.4424,,A7EE0191-48F7-418A-AAC1-329374A3B9D8,2025-11-23 00:00:00.000
122499,1,2025-11-27 00:00:00.000,2025-12-09 00:00:00.000,2025-12-02 00:00:00.000,5,0,SO122499,PO711325840,10-4020-008967,8967,856,10872,OVERNIGHT J-FAST,,2898.3765,231.8701,29.6182,3159.8648,,FE7D627B-7CCC-4B4A-82BC-F282A1152A03,2025-11-27 00:00:00.000
122500,1,2025-11-26 00:00:00.000,2025-12-08 00:00:00.000,2025-12-01 00:00:00.000,5,0,SO122500,PO540375277,10-4020-003222,3222,780,8888,CARGO TRANSPORT 5,,17.775,1.422,36.2218,55.4188,,DB322512-8396-447F-B310-DE3ECB0422AB,2025-11-26 00:00:00.000
122501,1,2025-11-24 00:00:00.000,2025-12-06 00:00:00.000,2025-11-29 00:00:00.000,5,1,SO122501,PO856092957,10-4020-000903,903,10607,136,CARGO TRANSPORT 5,,812.132,64.9706,11.0014,888.104,,80809AFE-9FB3-4385-B47A-24C46E5FF143,2025-11-24 00:00:00.000
122502,1,2025-11-24 00:00:00.000,2025-12-06 00:00:00.000,2025-11-29 00:00:00.000,5,1,SO122502,PO783877868,10-4020-008220,8220,11501,11289,OVERNIGHT J-FAST,,1979.0205,158.3216,13.5777,2150.9198,,1E0C85CA-6DAD-4B9B-B42C-A2849D868536,2025-11-24 00:00:00.000
122503,1,2025-11-22 00:00:00.000,2025-12-04 00:00:00.000,2025-11-27 00:00:00.000,5,0,SO122503,PO206491992,10-4020-001861,1861,10171,10474,OVERNIGHT J-FAST,,5510.303,440.8242,23.3264,5974.4536,,D9F746AA-3214-4F7E-97D1-DE3E7D40BE26,2025-11-22 00:00:00.000
122504,1,2025-11-20 00:00:00.000,2025-12-02 00:00:00.000,2025-11-25 00:00:00.000,5,0,SO122504,PO524596374,10-4020-006639,6639,8812,7571,CARGO TRANSPORT 5,,7224.272,577.9418,20.7898,7823.0036,,B47C036C-D9A6-4865-8E75-DA0519152785,2025-11-20 00:00:00.000
122505,1,2025-11-24 00:00:00.000,2025-12-06 00:00:00.000,2025-11-29 00:00:00.000,5,1,SO122505,PO180241657,10-4020-008418,8418,9986,1231,CARGO TRANSPORT 5,,839.927,67.1942,39.3187,946.4399,,9D834CA3-A27C-4006-99A4-4D9A0C7698BB,2025-11-24 00:00:00.000
122506,1,2025-11-24 00:00:00.000,2025-12-06 00:00:00.000,2025-11-29 00:00:00.000,5,1,SO122506,PO968032453,10-4020-001647,1647,1363,1247,OVERNIGHT J-FAST,,290.52,23.2416,31.5139,345.2755,,2965365D-8C1B-4935-8AC2-C833E1943F2F,2025-11-24 00:00:00.000
122507,1,2025-11-22 00:00:00.000,2025-12-04 00:00:00.000,2025-11-27 00:00:00.000,5,0,SO122507,PO585255623,10-4020-008082,8082,2192,5112,OVERNIGHT J-FAST,,2832.464,226.5971,39.617,3098.6781,,179C3780-4C47-4782-8CAF-845788D8EA21,2025-11-22 00:00:00.000
122508,1,2025-11-27 00:00:00.000,2025-12-09 00:00:00.000,2025-12-02 00:00:00.000,5,0,SO122508,PO889766819,10-4020-002322,2322,2753,8750,OVERNIGHT J-FAST,,348.086,27.8469,21.6241,397.557,,62DFD241-AB03-41DC-8FB1-60221AFBF93B,2025-11-27 00:00:00.000
122509,1,2025-11-29 00:00:00.000,2025-12-11 00:00:00.000,2025-12-04 00:00:00.000,5,1,SO122509,PO276477682,10-4020-001627,1627,6505,9664,OVERNIGHT J-FAST,,1232.378,98.5902,36.8496,1367.8178,,53C98F69-1DFA-43CC-8E94-7D69C046CE3C,2025-11-29 00:00:00.000
122510,1,2025-11-27 00:00:00.000,2025-12-09 00:00:00.000,2025-12-02 00:00:00.000,5,0,SO122510,PO490367617,10-4020-007471,7471,3308,7717,CARGO TRANSPORT 5,,1913.6825,153.0946,22.1432,2088.9203,,9528B2F0-DA0D-4C46-83E9-D21B79FB4005,2025-11-27 00:00:00.000
122511,1,2025-11-26 00:00:00.000,2025-12-08 00:00:00.000,2025-12-01 00:00:00.000,5,0,SO122511,PO716100717,10-4020-007619,7619,7928,3452,CARGO TRANSPORT 5,,98.199,7.8559,35.759,141.8139,,0C4D4D11-AB95-407E-8A33-F39F6FA030F4,2025-11-26 00:00:00.000
122512,1,2025-11-27 00:00:00.000,2025-12-09 00:00:00.000,2025-12-02 00:00:00.000,5,1,SO122512,PO750647315,10-4020-002147,2147,338,7221,XRQ - TRUCK GROUND,,1699.737,135.979,29.647,1865.363,,7AB2FFBA-13D4-421D-988D-4AE6F768B5E2,2025-11-27 00:00:00.000
122513,1,2025-11-26 00:00:00.000,2025-12-08 00:00:00.000,2025-12-01 00:00:00.000,5,0,SO122513,PO268133605,10-4020-007007,7007,1284,7681,OVERNIGHT J-FAST,,2449.66,195.9728,29.3508,2674.9836,,8D76F811-D032-4798-B8D1-6EFB62910AB1,2025-11-26 00:00:00.000
122514,1,2025-11-28 00:00:00.000,2025-12-10 00:00:00.000,2025-12-03 00:00:00.000,5,1,SO122514,PO164496149,10-4020-009193,9193,6733,10688,OVERNIGHT J-FAST,,50.43,4.0344,22.157,76.6214,,A9D935AD-7B62-4835-A23F-954EE165FA74,2025-11-28 00:00:00.000
122515,1,2025-11-29 00:00:00.000,2025-12-11 00:00:00.000,2025-12-04 00:00:00.000,5,0,SO122515,PO227068344,10-4020-000760,760,1524,1740,XRQ - TRUCK GROUND,,61.83,4.9464,34.0953,100.8717,,5187C15E-F3F3-4999-8DC8-BF49F8A8BE39,2025-11-29 00:00:00.000
122516,1,2025-11-29 00:00:00.000,2025-12-11 00:00:00.000,2025-12-04 00:00:00.000,5,0,SO122516,PO446033816,10-4020-001174,1174,3319,6992,XRQ - TRUCK GROUND,,5328.09,426.2472,23.3643,5777.7015,,8D46E541-E2C1-4284-9338-83F306B1E018,2025-11-29 00:00:00.000
122517,1,2025-11-29 00:00:00.000,2025-12-11 00:00:00.000,2025-12-04 00:00:00.000,5,0,SO122517,PO862850223,10-4020-009351,9351,2663,7587,OVERNIGHT J-FAST,,288.8355,23.1068,22.8158,334.7581,,5C02D8FA-1E55-4808-BB04-2EA7F5E17E4F,2025-11-29 00:00:00.000
122518,1,2025-11-24 00:00:00.000,2025-12-06 00:00:00.000,2025-11-29 00:00:00.000,5,0,SO122518,PO249022319,10-4020-004546,4546,11946,5175,CARGO TRANSPORT 5,,104.95,8.396,17.8902,131.2362,,5A1D239C-4AC3-4303-A140-E4A4C685B0F8,2025-11-24 00:00:00.000
122519,1,2025-11-26 00:00:00.000,2025-12-08 00:00:00.000,2025-12-01 00:00:00.000,5,1,SO122519,PO471158123,10-4020-009206,9206,6405,11103,XRQ - TRUCK GROUND,,1870.848,149.6678,27.7597,2048.2755,,5CCDE508-3641-49EB-8B35-284EA638C7B9,2025-11-26 00:00:00.000
122520,1,2025-11-23 00:00:00.000,2025-12-05 00:00:00.000,2025-11-28 00:00:00.000,5,0,SO122520,PO796627342,10-4020-006173,6173,7969,240,CARGO TRANSPORT 5,,1305.754,104.4603,32.168,1442.3823,,D030D0B9-68EC-4148-AA17-B12032A3E5F7,2025-11-23 00:00:00.000
122521,1,2025-11-28 00:00:00.000,2025-12-10 00:00:00.000,2025-12-03 00:00:00.000,5,0,SO122521,PO526498675,10-4020-010119,10119,7270,3728,OVERNIGHT J-FAST,,2694.174,215.5339,36.6371,2946.345,,88379855-DC5A-46D5-917C-EC475F519956,2025-11-28 00:00:00.000
122522,1,2025-11-20 00:00:00.000,2025-12-02 00:00:00.000,2025-11-25 00:00:00.000,5,1,SO122522,PO930325585,10-4020-001330,1330,5137,6520,XRQ - TRUCK GROUND,,461.51,36.9208,10.9029,509.3337,,273B265E-4BDA-42F8-98E9-27BFCB0DA5D6,2025-11-20 00:00:00.000
122523,1,2025-11-22 00:00:00.000,2025-12-04 00:00:00.000,2025-11-27 00:00:00.000,5,1,SO122523,PO815338583,10-4020-002954,2954,7702,578,XRQ - TRUCK GROUND,,339.12,27.1296,33.9732,400.2228,,1E94914D-AF69-4547-9959-0D9A8BD6CD4C,2025-11-22 00:00:00.000
122524,1,2025-11-20 00:00:00.000,2025-12-02 00:00:00.000,2025-11-25 00:00:00.000,5,1,SO122524,PO445688333,10-4020-002391,2391,2979,119,XRQ - TRUCK GROUND,,90.72,7.2576,24.1565,122.1341,,2B790233-BEC0-415E-9A78-12AE97979BA4,2025-11-20 00:00:00.000
122525,1,2025-11-29 00:00:00.000,2025-12-11 00:00:00.000,2025-12-04 00:00:00.000,5,1,SO122525,PO101090115,10-4020-009028,9028,4765,10028,XRQ - TRUCK GROUND,,2400.714,192.0571,24.9493,2617.7204,,92614A73-360F-4376-844F-F6415EF0F291,2025-11-29 00:00:00.000
122526,1,2025-11-20 00:00:00.000,2025-12-02 00:00:00.000,2025-11-25 00:00:00.000,5,0,SO122526,PO779872549,10-4020-002904,2904,8832,2265,OVERNIGHT J-FAST,,1361.236,108.8989,32.2693,1502.4042,,A4CEABD0-9A07-46BC-9450-85326C6F617F,2025-11-20 00:00:00.000
122527,1,2025-11-23 00:00:00.000,2025-12-05 00:00:00.000,2025-11-28 00:00:00.000,5,0,SO122527,PO340220090,10-4020-002319,2319,719,1041,XRQ - TRUCK GROUND,,543.992,43.5194,35.8139,623.3253,,F64204D4-7829-41B5-A73B-FCA1C5C2CF94,2025-11-23 00:00:00.000
122528,1,2025-11-29 00:00:00.000,2025-12-11 00:00:00.000,2025-12-04 00:00:00.000,5,1,SO122528,PO768523304,10-4020-008739,8739,11756,10098,OVERNIGHT J-FAST,,146.3265,11.7061,11.7262,169.7588,,F7C4C44A-EA17-4843-960E-A93FF2A96EF2,2025-11-29 00:00:00.000
122529,1,2025-11-28 00:00:00.000,2025-12-10 00:00:00.000,2025-12-03 00:00:00.000,5,1,SO122529,PO861168243,10-4020-007535,7535,6577,2668,XRQ - TRUCK GROUND,,94.6495,7.572,21.4736,123.6951,,E57D3E76-8215-4DEB-B6A6-9E24D92DDDF3,2025-11-28 00:00:00.000
122530,1,2025-11-20 00:00:00.000,2025-12-02 00:00:00.000,2025-11-25 00:00:00.000,5,1,SO122530,PO285886495,10-4020-005468,5468,5268,11327,XRQ - TRUCK GROUND,,2040.17,163.2136,30.6251,2234.0087,,9157C0AF-63F5-4F28-BDC1-759D0CC0298C,2025-11-20 00:00:00.000
