SalesOrderID,RevisionNumber,OrderDate,DueDate,ShipDate,Status,OnlineOrderFlag,SalesOrderNumber,PurchaseOrderNumber,AccountNumber,CustomerID,ShipToAddressID,BillToAddressID,ShipMethod,CreditCardApprovalCode,SubTotal,TaxAmt,Freight,TotalDue,Comment,rowguid,ModifiedDate
122944,1,2025-11-25 00:00:00.000,2025-12-07 00:00:00.000,2025-11-30 00:00:00.000,5,0,SO122944,PO618781882,10-4020-009197,9197,1161,9012,XRQ - TRUCK GROUND,,314.85,25.188,15.0587,355.0967,,EE6201D6-5418-4ED3-A925-C2DB30B3DA4B,2025-11-25 00:00:00.000
122945,1,2025-11-21 00:00:00.000,2025-12-03 00:00:00.000,2025-11-26 00:00:00.000,5,1,SO122945,PO386987102,10-4020-001533,1533,1611,981,XRQ - TRUCK GROUND,,353.143,28.2514,11.9262,393.3206,,7D20E485-2423-4F67-8789-AF4D45980C46,2025-11-21 00:00:00.000
122946,1,2025-11-24 00:00:00.000,2025-12-06 00:00:00.000,2025-11-29 00:00:00.000,5,0,SO122946,PO776236366,10-4020-008944,8944,7578,9588,CARGO TRANSPORT 5,,24.417,1.9534,17.9657,44.3361,,AA0F1A13-DA61-466B-B474-5DAFF6BBFA33,2025-11-24 00:00:00.000
122947,1,2025-11-23 00:00:00.000,2025-12-05 00:00:00.000,2025-11-28 00:00:00.000,5,1,SO122947,PO851000011,10-4020-000726,726,11694,5342,OVERNIGHT J-FAST,,228.1995,18.256,15.0944,261.5499,,A4E77D7B-6CA7-454F-A212-C79EF152D886,2025-11-23 00:00:00.000
122948,1,2025-11-28 00:00:00.000,2025-12-10 00:00:00.000,2025-12-03 00:00:00.000,5,0,SO122948,PO855296105,10-4020-005045,5045,1028,9873,XRQ - TRUCK GROUND,,547.592,43.8074,36.0144,627.4138,,23A9DB5E-6CCF-48F6-9F7C-317A14F53C11,2025-11-28 00:00:00.000
122949,1,2025-11-22 00:00:00.000,2025-12-04 00:00:00.000,2025-11-27 00:00:00.000,5,1,SO122949,PO843503243,10-4020-005865,5865,9588,10669,OVERNIGHT J-FAST,,222.444,17.7955,12.5393,252.7788,,9AA76AA1-4E8E-4131-B046-3B0044F0FC42,2025-11-22 00:00:00.000
122950,1,2025-11-24 00:00:00.000,2025-12-06 00:00:00.000,2025-11-29 00:00:00.000,5,0,SO122950,PO423810293,10-4020-001134,1134,225,10314,CARGO TRANSPORT 5,,52.86,4.2288,25.9972,83.086,,E0B239D6-98D4-4CD7-A93F-7F5380935D80,2025-11-24 00:00:00.000
122951,1,2025-11-28 00:00:00.000,2025-12-10 00:00:00.000,2025-12-03 00:00:00.000,5,1,SO122951,PO338157997,10-4020-001935,1935,2124,6985,CARGO TRANSPORT 5,,2137.4635,170.9971,37.1528,2345.6134,,BC4B5C56-07F1-41CE-AA55-16AEA1C6456B,2025-11-28 00:00:00.000
122952,1,2025-11-26 00:00:00.000,2025-12-08 00:00:00.000,2025-12-01 00:00:00.000,5,0,SO122952,PO843182714,10-4020-005241,5241,9700,6043,OVERNIGHT J-FAST,,833.827,66.7062,17.6371,918.1703,,7F0D4746-06FE-426B-85B2-F3FD3BF1C26F,2025-11-26 00:00:00.000
122953,1,2025-11-22 00:00:00.000,2025-12-04 00:00:00.000,2025-11-27 00:00:00.000,5,1,SO122953,PO869123467,10-4020-005653,5653,2123,11201,OVERNIGHT J-FAST,,56.715,4.5372,34.0305,95.2827,,12AE96DB-3F33-4C45-8E09-66416E5ABC0B,2025-11-22 00:00:00.000
122954,1,2025-11-20 00:00:00.000,2025-12-02 00:00:00.000,2025-11-25 00:00:00.000,5,1,SO122954,PO783434297,10-4020-006981,6981,4085,2604,OVERNIGHT J-FAST,,1147.8005,91.824,12.7582,1252.3827,,C6887647-FE62-490D-9646-E6969EC95F05,2025-11-20 00:00:00.000
122955,1,2025-11-23 00:00:00.000,2025-12-05 00:00:00.000,2025-11-28 00:00:00.000,5,0,SO122955,PO846136929,10-4020-006163,6163,6244,334,OVERNIGHT J-FAST,,122.055,9.7644,32.2314,164.0508,,2CFCC0F2-6F9A-4AE1-AEA8-B3A0D0A7AA3E,2025-11-23 00:00:00.000
122956,1,2025-11-23 00:00:00.000,2025-12-05 00:00:00.000,2025-11-28 00:00:00.000,5,1,SO122956,PO834001053,10-4020-009905,9905,287,4075,CARGO TRANSPORT 5,,1086.642,86.9314,35.9207,1209.4941,,DEAF3DFF-80B4-438F-B957-30C671941680,2025-11-23 00:00:00.000
122957,1,2025-11-24 00:00:00.000,2025-12-06 00:00:00.000,2025-11-29 00:00:00.000,5,1,SO122957,PO626208851,10-4020-009899,9899,1671,6730,CARGO TRANSPORT 5,,92.649,7.4119,24.7813,124.8422,,7A96F431-5D90-4ABF-BEAA-24C3F5073D24,2025-11-24 00:00:00.000
122958,1,2025-11-20 00:00:00.000,2025-12-02 00:00:00.000,2025-11-25 00:00:00.000,5,1,SO122958,PO345412440,10-4020-009952,9952,5181,9556,OVERNIGHT J-FAST,,53.18,4.2544,18.344,75.7784,,EB209EEC-C5DE-46AA-AF05-43F8B7699378,2025-11-20 00:00:00.000
122959,1,2025-11-25 00:00:00.000,2025-12-07 00:00:00.000,2025-11-30 00:00:00.000,5,1,SO122959,PO977587084,10-4020-003483,3483,8148,11846,XRQ - TRUCK GROUND,,21.44,1.7152,39.693,62.8482,,40E0876D-1DFB-465A-B8A9-D313DE7C56D2,2025-11-25 00:00:00.000
122960,1,2025-11-23 00:00:00.000,2025-12-05 00:00:00.000,2025-11-28 00:00:00.000,5,0,SO122960,PO165326168,10-4020-009088,9088,228,11943,XRQ - TRUCK GROUND,,668.436,53.4749,32.2431,754.154,,EF095C4C-D099-419D-AB22-6C9D7B592061,2025-11-23 00:00:00.000
122961,1,2025-11-22 00:00:00.000,2025-12-04 00:00:00.000,2025-11-27 00:00:00.000,5,1,SO122961,PO968046903,10-4020-006414,6414,10816,4473,XRQ - TRUCK GROUND,,2395.134,191.6107,35.3746,2622.1193,,DD81DB0B-96D1-48A7-A366-72D9D9A48A1A,2025-11-22 00:00:00.000
122962,1,2025-11-22 00:00:00.000,2025-12-04 00:00:00.000,2025-11-27 00:00:00.000,5,1,SO122962,PO292903454,10-4020-005148,5148,839,7503,XRQ - TRUCK GROUND,,579.101,46.3281,24.2266,649.6557,,46775BC8-F7EC-4D58-9D18-8F40C0D48163,2025-11-22 00:00:00.000
122963,1,2025-11-21 00:00:00.000,2025-12-03 00:00:00.000,2025-11-26 00:00:00.000,5,1,SO122963,PO218697038,10-4020-006975,6975,11475,3105,OVERNIGHT J-FAST,,1226.3,98.104,16.2571,1340.6611,,4186ACE0-FFFE-412E-AF8C-054243A88DFC,2025-11-21 00:00:00.000
122964,1,2025-11-27 00:00:00.000,2025-12-09 00:00:00.000,2025-12-02 00:00:00.000,5,1,SO122964,PO499986503,10-4020-008967,8967,4890,1525,OVERNIGHT J-FAST,,2239.908,179.1926,20.9518,2440.0524,,E36CD670-02B3-41C2-9C72-6D61188BB5BC,2025-11-27 00:00:00.000
122965,1,2025-11-28 00:00:00.000,2025-12-10 00:00:00.000,2025-12-03 00:00:00.000,5,1,SO122965,PO115403828,10-4020-009184,9184,8642,331,XRQ - TRUCK GROUND,,220.2195,17.6176,28.2745,266.1116,,8E4D7CF5-7EEC-40D7-B102-6E5694AF9FC8,2025-11-28 00:00:00.000
122966,1,2025-11-23 00:00:00.000,2025-12-05 00:00:00.000,2025-11-28 00:00:00.000,5,1,SO122966,PO523662600,10-4020-003150,3150,7040,10968,OVERNIGHT J-FAST,,172.18,13.7744,21.5637,207.5181,,A879A88C-B9BA-4A08-80AC-2E5668986B57,2025-11-23 00:00:00.000
122967,1,2025-11-25 00:00:00.000,2025-12-07 00:00:00.000,2025-11-30 00:00:00.000,5,0,SO122967,PO473768503,10-4020-001690,1690,10219,11882,CARGO TRANSPORT 5,,1963.244,157.0595,26.2724,2146.5759,,E209CB8D-3037-416D-830E-0E410B90A0CD,2025-11-25 00:00:00.000
122968,1,2025-11-26 00:00:00.000,2025-12-08 00:00:00.000,2025-12-01 00:00:00.000,5,1,SO122968,PO363313686,10-4020-009335,9335,10260,10212,OVERNIGHT J-FAST,,1257.624,100.6099,14.9143,1373.1482,,B66EDB10-52D6-4F7A-BD8E-E8BAF688A67A,2025-11-26 00:00:00.000
122969,1,2025-11-25 00:00:00.000,2025-12-07 00:00:00.000,2025-11-30 00:00:00.000,5,1,SO122969,PO136821550,10-4020-008616,8616,832,5612,OVERNIGHT J-FAST,,136.097,10.8878,28.1195,175.1043,,9245FC23-9428-48B1-8B58-B02EB250751B,2025-11-25 00:00:00.000
122970,1,2025-11-21 00:00:00.000,2025-12-03 00:00:00.000,2025-11-26 00:00:00.000,5,1,SO122970,PO495149295,10-4020-002714,2714,8643,2162,CARGO TRANSPORT 5,,2114.8815,169.1905,30.1343,2314.2063,,3C65AB73-95B0-4641-8B5B-6C36937871D7,2025-11-21 00:00:00.000
122971,1,2025-11-27 00:00:00.000,2025-12-09 00:00:00.000,2025-12-02 00:00:00.000,5,1,SO122971,PO557437491,10-4020-005104,5104,176,6929,OVERNIGHT J-FAST,,133.024,10.6419,18.2407,161.9066,,998A8452-592E-45CA-A12E-9CE84F80710D,2025-11-27 00:00:00.000
122972,1,2025-11-23 00:00:00.000,2025-12-05 00:00:00.000,2025-11-28 00:00:00.000,5,0,SO122972,PO962757584,10-4020-008330,8330,3894,2557,XRQ - TRUCK GROUND,,815.14,65.2112,15.3082,895.6594,,71C07606-F8CD-4802-8973-A33E3A8ED45B,2025-11-23 00:00:00.000
122973,1,2025-11-29 00:00:00.000,2025-12-11 00:00:00.000,2025-12-04 00:00:00.000,5,0,SO122973,PO220991101,10-4020-003598,3598,3712,5728,CARGO TRANSPORT 5,,266.361,21.3089,39.4317,327.1016,,5CD0CC7C-F215-469E-942F-778E91ADAB7A,2025-11-29 00:00:00.000
122974,1,2025-11-27 00:00:00.000,2025-12-09 00:00:00.000,2025-12-02 00:00:00.000,5,0,SO122974,PO451636515,10-4020-008464,8464,8254,10473,XRQ - TRUCK GROUND,,788.19,63.0552,29.8034,881.0486,,0CFE96B3-713E-4FC7-A27B-BA21673CE6D1,2025-11-27 00:00:00.000
122975,1,2025-11-27 00:00:00.000,2025-12-09 00:00:00.000,2025-12-02 00:00:00.000,5,1,SO122975,PO287690097,10-4020-004597,4597,8327,1599,XRQ - TRUCK GROUND,,310.69,24.8552,13.9296,349.4748,,FC0B3F54-9558-4703-8DC1-06018CA547FC,2025-11-27 00:00:00.000
122976,1,2025-11-25 00:00:00.000,2025-12-07 00:00:00.000,2025-11-30 00:00:00.000,5,1,SO122976,PO336763519,10-4020-007363,7363,5869,6887,XRQ - TRUCK GROUND,,1396.958,111.7566,17.7664,1526.481,,5DB3488F-7712-4E76-900D-5CA6F76F8EEC,2025-11-25 00:00:00.000
122977,1,2025-11-26 00:00:00.000,2025-12-08 00:00:00.000,2025-12-01 00:00:00.000,5,1,SO122977,PO228215374,10-4020-006169,6169,5595,1886,XRQ - TRUCK GROUND,,181.06,14.4848,27.4183,222.9631,,58C302C7-FD25-4618-A260-3EFED94A1C46,2025-11-26 00:00:00.000
122978,1,2025-11-20 00:00:00.000,2025-12-02 00:00:00.000,2025-11-25 00:00:00.000,5,1,SO122978,PO351049118,10-4020-003455,3455,7810,9922,CARGO TRANSPORT 5,,771.8835,61.7507,28.9787,862.6129,,B675C7FE-1D2F-46C6-8112-2D6A391FF68E,2025-11-20 00:00:00.000
122979,1,2025-11-21 00:00:00.000,2025-12-03 00:00:00.000,2025-11-26 00:00:00.000,5,1,SO122979,PO320800464,10-4020-009030,9030,5329,4127,XRQ - TRUCK GROUND,,5435.8095,434.8648,15.8631,5886.5374,,795A2495-424E-45C5-8ED7-0359A156B773,2025-11-21 00:00:00.000
122980,1,2025-11-29 00:00:00.000,2025-12-11 00:00:00.000,2025-12-04 00:00:00.000,5,1,SO122980,PO260337500,10-4020-002666,2666,10098,3521,XRQ - TRUCK GROUND,,2847.608,227.8086,19.6146,3095.0312,,895253E2-107A-4BB6-A28C-58336A78EA8D,2025-11-29 00:00:00.000
122981,1,2025-11-23 00:00:00.000,2025-12-05 00:00:00.000,2025-11-28 00:00:00.000,5,1,SO122981,PO127922509,10-4020-002464,2464,1146,9793,XRQ - TRUCK GROUND,,2412.032,192.9626,25.6647,2630.6593,,52C3370E-A91A-4084-A48B-E9F7429C4CF8,2025-11-23 00:00:00.000
122982,1,2025-11-25 00:00:00.000,2025-12-07 00:00:00.000,2025-11-30 00:00:00.000,5,1,SO122982,PO376533501,10-4020-010201,10201,4127,11440,XRQ - TRUCK GROUND,,641.791,51.3433,32.1129,725.2472,,86E7F0C8-12B8-4161-9D57-33BC88457E61,2025-11-25 00:00:00.000
122983,1,2025-11-22 00:00:00.000,2025-12-04 00:00:00.000,2025-11-27 00:00:00.000,5,1,SO122983,PO527883173,10-4020-007753,7753,10890,6176,OVERNIGHT J-FAST,,141.246,11.2997,18.0022,170.5479,,83ECED6C-201F-4995-A488-8598877B7F0C,2025-11-22 00:00:00.000
122984,1,2025-11-27 00:00:00.000,2025-12-09 00:00:00.000,2025-12-02 00:00:00.000,5,0,SO122984,PO314704845,10-4020-004495,4495,10144,3252,OVERNIGHT J-FAST,,318.8635,25.5091,25.7477,370.1203,,D5F461EF-9AC6-4214-9522-0236BF9ADCC0,2025-11-27 00:00:00.000
122985,1,2025-11-20 00:00:00.000,2025-12-02 00:00:00.000,2025-11-25 00:00:00.000,5,1,SO122985,PO796024785,10-4020-009567,9567,4181,11309,XRQ - TRUCK GROUND,,2035.349,162.8279,38.8914,2237.0683,,D83B455D-3FAF-42FF-9C2B-2544A4C04D00,2025-11-20 00:00:00.000
122986,1,2025-11-21 00:00:00.000,2025-12-03 00:00:00.000,2025-11-26 00:00:00.000,5,1,SO122986,PO694208619,10-4020-007026,7026,608,5888,OVERNIGHT J-FAST,,1250.3825,100.0306,39.4367,1389.8498,,53294515-C398-4803-8ECD-5055966F2D36,2025-11-21 00:00:00.000
122987,1,2025-11-22 00:00:00.000,2025-12-04 00:00:00.000,2025-11-27 00:00:00.000,5,1,SO122987,PO355509284,10-4020-008050,8050,1989,4089,CARGO TRANSPORT 5,,658.835,52.7068,35.6172,747.159,,AAD331A9-D48A-4142-9E1F-4778554BD400,2025-11-22 00:00:00.000
122988,1,2025-11-24 00:00:00.000,2025-12-06 00:00:00.000,2025-11-29 00:00:00.000,5,1,SO122988,PO517380710,10-4020-000722,722,4248,4499,CARGO TRANSPORT 5,,94.623,7.5698,37.4297,139.6225,,1B8AEF76-AF59-4130-A466-F7399654CE8A,2025-11-24 00:00:00.000
122989,1,2025-11-26 00:00:00.000,2025-12-08 00:00:00.000,2025-12-01 00:00:00.000,5,0,SO122989,PO440517678,10-4020-009088,9088,10734,7891,CARGO TRANSPORT 5,,117.12,9.3696,16.4161,142.9057,,0B737911-E5C7-4B1A-A4F3-93C82DD18020,2025-11-26 00:00:00.000
122990,1,2025-11-26 00:00:00.000,2025-12-08 00:00:00.000,2025-12-01 00:00:00.000,5,0,SO122990,PO775307794,10-4020-004384,4384,8230,9784,XRQ - TRUCK GROUND,,2951.811,236.1449,27.9066,3215.8625,,D5AA7DA1-425A-43F4-A5C7-102C13651F91,2025-11-26 00:00:00.000
122991,1,2025-11-22 00:00:00.000,2025-12-04 00:00:00.000,2025-11-27 00:00:00.000,5,0,SO122991,PO597067144,10-4020-004529,4529,603,11873,CARGO TRANSPORT 5,,3129.1955,250.3356,30.1671,3409.6982,,AF74F7A0-961A-49E0-94C8-01F31552B9DE,2025-11-22 00:00:00.000
122992,1,2025-11-22 00:00:00.000,2025-12-04 00:00:00.000,2025-11-27 00:00:00.000,5,0,SO122992,PO210832787,10-4020-002371,2371,2914,4422,CARGO TRANSPORT 5,,481.401,38.5121,32.2619,552.175,,D67498BA-664C-498C-9F70-FBDB7D2E29EF,2025-11-22 00:00:00.000
122993,1,2025-11-28 00:00:00.000,2025-12-10 00:00:00.000,2025-12-03 00:00:00.000,5,0,SO122993,PO371999431,10-4020-010269,10269,1279,1053,CARGO TRANSPORT 5,,217.761,17.4209,21.3288,256.5107,,0BBC793F-2812-40C3-B196-25E7A572FACD,2025-11-28 00:00:00.000
122994,1,2025-11-20 00:00:00.000,2025-12-02 00:00:00.000,2025-11-25 00:00:00.000,5,0,SO122994,PO704648309,10-4020-002982,2982,4954,6220,CARGO TRANSPORT 5,,3815.4705,305.2376,27.6245,4148.3326,,01E37A1E-5678-4AD7-B779-0DE7DB36E9AE,2025-11-20 00:00:00.000
122995,1,2025-11-28 00:00:00.000,2025-12-10 00:00:00.000,2025-12-03 00:00:00.000,5,0,SO122995,PO939313687,10-4020-006474,6474,4654,859,CARGO TRANSPORT 5,,296.334,23.7067,35.37,355.4107,,2A427F02-AE84-49D8-BAE2-051FB8E48DCE,2025-11-28 00:00:00.000
122996,1,2025-11-20 00:00:00.000,2025-12-02 00:00:00.000,2025-11-25 00:00:00.000,5,1,SO122996,PO698253659,10-4020-006531,6531,11637,10713,OVERNIGHT J-FAST,,1885.176,150.8141,24.5277,2060.5178,,EADA82E4-4DF0-4E4D-B778-4C522ED38D97,2025-11-20 00:00:00.000
122997,1,2025-11-24 00:00:00.000,2025-12-06 00:00:00.000,2025-11-29 00:00:00.000,5,1,SO122997,PO698188804,10-4020-008921,8921,129,10932,OVERNIGHT J-FAST,,119.131,9.5305,14.9225,143.584,,F7BDB400-09D5-40F0-AE13-6654A31979ED,2025-11-24 00:00:00.000
122998,1,2025-11-28 00:00:00.000,2025-12-10 00:00:00.000,2025-12-03 00:00:00.000,5,0,SO122998,PO709696029,10-4020-006699,6699,5141,11902,OVERNIGHT J-FAST,,233.766,18.7013,13.5919,266.0592,,2445C0EC-D537-4A84-B9A4-FFC40C5E4653,2025-11-28 00:00:00.000
122999,1,2025-11-21 00:00:00.000,2025-12-03 00:00:00.000,2025-11-26 00:00:00.000,5,0,SO122999,PO671746802,10-4020-003455,3455,6281,10059,CARGO TRANSPORT 5,,173.943,13.9154,18.3054,206.1638,,95DC2495-7EA4-46E0-97F7-B3712CE160A7,2025-11-21 00:00:00.000
123000,1,2025-11-24 00:00:00.000,2025-12-06 00:00:00.000,2025-11-29 00:00:00.000,5,0,SO123000,PO391758861,10-4020-005377,5377,1906,10118,XRQ - TRUCK GROUND,,2418.912,193.513,22.5034,2634.9284,,6AFD8E10-546E-4108-B5E2-F6EDC54166C2,2025-11-24 00:00:00.000
123001,1,2025-11-28 00:00:00.000,2025-12-10 00:00:00.000,2025-12-03 00:00:00.000,5,1,SO123001,PO741822948,10-4020-005362,5362,4922,4173,OVERNIGHT J-FAST,,123.0915,9.8473,13.2206,146.1594,,1207836F-A5F0-481B-8127-35D147BDD0FC,2025-11-28 00:00:00.000
123002,1,2025-11-20 00:00:00.000,2025-12-02 00:00:00.000,2025-11-25 00:00:00.000,5,0,SO123002,PO693950827,10-4020-007105,7105,695,8290,XRQ - TRUCK GROUND,,5962.71,477.0168,37.5898,6477.3166,,5551E1F7-C28E-4DD0-BDE0-BF666A5E922B,2025-11-20 00:00:00.000
123003,1,2025-11-27 00:00:00.000,2025-12-09 00:00:00.000,2025-12-02 00:00:00.000,5,1,SO123003,PO879880120,10-4020-008047,8047,11732,6341,OVERNIGHT J-FAST,,3314.026,265.1221,17.2643,3596.4124,,B924F5C0-6AF2-42D4-A4C6-D2A0180970DE,2025-11-27 00:00:00.000
123004,1,2025-11-24 00:00:00.000,2025-12-06 00:00:00.000,2025-11-29 00:00:00.000,5,1,SO123004,PO315231125,10-4020-006353,6353,8254,8493,XRQ - TRUCK GROUND,,1652.796,132.2237,23.9865,1809.0062,,C8AD3886-0E8A-43FE-9F90-188E24500457,2025-11-24 00:00:00.000
123005,1,2025-11-24 00:00:00.000,2025-12-06 00:00:00.000,2025-11-29 00:00:00.000,5,1,SO123005,PO435182910,10-4020-006211,6211,9258,10362,XRQ - TRUCK GROUND,,1308.12,104.6496,25.7685,1438.5381,,CFDEE3FA-5950-4248-8EEB-4FEE777CD26E,2025-11-24 00:00:00.000
123006,1,2025-11-21 00:00:00.000,2025-12-03 00:00:00.000,2025-11-26 00:00:00.000,5,1,SO123006,PO591800424,10-4020-003428,3428,10306,10196,XRQ - TRUCK GROUND,,351.165,28.0932,28.5293,407.7875,,DD5D4467-FF67-4FCD-87F4-38D724A91F42,2025-11-21 00:00:00.000
123007,1,2025-11-28 00:00:00.000,2025-12-10 00:00:00.000,2025-12-03 00:00:00.000,5,1,SO123007,PO386586432,10-4020-008746,8746,11440,3591,CARGO TRANSPORT 5,,21.474,1.7179,10.2869,33.4788,,FB8732FA-917A-479A-A785-BA1F256B6B6C,2025-11-28 00:00:00.000
123008,1,2025-11-28 00:00:00.000,2025-12-10 00:00:00.000,2025-12-03 00:00:00.000,5,1,SO123008,PO227984300,10-4020-008465,8465,9103,7469,CARGO TRANSPORT 5,,14583.7155,1166.6972,36.3351,15786.7478,,40E9ABD7-1896-4DD2-9426-6E6624BD3721,2025-11-28 00:00:00.000
123009,1,2025-11-22 00:00:00.000,2025-12-04 00:00:00.000,2025-11-27 00:00:00.000,5,1,SO123009,PO584263627,10-4020-003286,3286,4019,1937,XRQ - TRUCK GROUND,,557.334,44.5867,20.0929,622.0136,,0050851A-195E-4C72-9983-E8418C2B4EAB,2025-11-22 00:00:00.000
123010,1,2025-11-20 00:00:00.000,2025-12-02 00:00:00.000,2025-11-25 00:00:00.000,5,0,SO123010,PO783098159,10-4020-006449,6449,2195,11339,XRQ - TRUCK GROUND,,543.9405,43.5152,21.821,609.2767,,F70A54DA-0881-484B-8B25-4702E0B4B352,2025-11-20 00:00:00.000
123011,1,2025-11-25 00:00:00.000,2025-12-07 00:00:00.000,2025-11-30 00:00:00.000,5,0,SO123011,PO854266116,10-4020-004274,4274,471,5525,OVERNIGHT J-FAST,,472.645,37.8116,39.958,550.4146,,330B224C-1306-4715-A151-44139084028E,2025-11-25 00:00:00.000
123012,1,2025-11-20 00:00:00.000,2025-12-02 00:00:00.000,2025-11-25 00:00:00.000,5,1,SO123012,PO841456169,10-4020-004567,4567,74,6172,CARGO TRANSPORT 5,,321.701,25.7361,28.0476,375.4847,,5C2CCC99-1230-4298-9F7F-3B179739982F,2025-11-20 00:00:00.000
123013,1,2025-11-22 00:00:00.000,2025-12-04 00:00:00.000,2025-11-27 00:00:00.000,5,1,SO123013,PO402802041,10-4020-004932,4932,6195,862,XRQ - TRUCK GROUND,,1174.1275,93.9302,33.8042,1301.8619,,74EF9E48-1413-442C-8453-185E951C1294,2025-11-22 00:00:00.000
123014,1,2025-11-25 00:00:00.000,2025-12-07 00:00:00.000,2025-11-30 00:00:00.000,5,0,SO123014,PO384539130,10-4020-004782,4782,47,2743,CARGO TRANSPORT 5,,648.858,51.9086,23.3744,724.141,,0F9292EF-A7E7-4A47-BBBE-4C54879702BE,2025-11-25 00:00:00.000
123015,1,2025-11-23 00:00:00.000,2025-12-05 00:00:00.000,2025-11-28 00:00:00.000,5,1,SO123015,PO826260927,10-4020-009767,9767,5412,2839,OVERNIGHT J-FAST,,442.2685,35.3815,16.3034,493.9534,,505CCC21-9279-4E50-9DB8-A07945FFB2EB,2025-11-23 00:00:00.000
123016,1,2025-11-25 00:00:00.000,2025-12-07 00:00:00.000,2025-11-30 00:00:00.000,5,0,SO123016,PO391231474,10-4020-002788,2788,10692,11968,XRQ - TRUCK GROUND,,562.822,45.0258,27.6409,635.4887,,69ABA578-347C-494E-96BF-6D33D3601660,2025-11-25 00:00:00.000
123017,1,2025-11-24 00:00:00.000,2025-12-06 00:00:00.000,2025-11-29 00:00:00.000,5,0,SO123017,PO279997792,10-4020-009471,9471,4106,702,XRQ - TRUCK GROUND,,326.727,26.1382,35.1209,387.9861,,4B4351CA-9F72-4109-8510-5A3BE73DF295,2025-11-24 00:00:00.000
123018,1,2025-11-29 00:00:00.000,2025-12-11 00:00:00.000,2025-12-04 00:00:00.000,5,1,SO123018,PO464486401,10-4020-007903,7903,3,11428,XRQ - TRUCK GROUND,,184.22,14.7376,30.8939,229.8515,,7C5E4497-4C82-447D-AD6C-50895ECB7335,2025-11-29 00:00:00.000
123019,1,2025-11-27 00:00:00.000,2025-12-09 00:00:00.000,2025-12-02 00:00:00.000,5,0,SO123019,PO119966264,10-4020-008696,8696,4128,11567,OVERNIGHT J-FAST,,724.8695,57.9896,33.9797,816.8388,,A2612CFB-18D5-49D8-9DAD-E0AD0DE42EE5,2025-11-27 00:00:00.000
123020,1,2025-11-21 00:00:00.000,2025-12-03 00:00:00.000,2025-11-26 00:00:00.000,5,0,SO123020,PO232413171,10-4020-007127,7127,11710,3236,OVERNIGHT J-FAST,,388.62,31.0896,28.7901,448.4997,,3D6F5CB8-F0C0-4A8A-86A1-B64FA0DE2BE8,2025-11-21 00:00:00.000
123021,1,2025-11-21 00:00:00.000,2025-12-03 00:00:00.000,2025-11-26 00:00:00.000,5,1,SO123021,PO829155624,10-4020-003791,3791,10350,3285,CARGO TRANSPORT 5,,2675.58,214.0464,39.9612,2929.5876,,5AAB5FD9-4CAF-4305-ACD2-8DB9D9AC4CCE,2025-11-21 00:00:00.000
123022,1,2025-11-23 00:00:00.000,2025-12-05 00:00:00.000,2025-11-28 00:00:00.000,5,1,SO123022,PO461667796,10-4020-008829,8829,4241,2430,OVERNIGHT J-FAST,,1153.19,92.2552,32.4251,1277.8703,,A6FBF3DF-F98C-4E55-9CB3-7EBEE59A4017,2025-11-23 00:00:00.000
123023,1,2025-11-20 00:00:00.000,2025-12-02 00:00:00.000,2025-11-25 00:00:00.000,5,1,SO123023,PO441469256,10-4020-004575,4575,3059,996,XRQ - TRUCK GROUND,,344.7815,27.5825,25.2648,397.6288,,17784F36-6CFC-426F-885F-92B87193299B,2025-11-20 00:00:00.000
123024,1,2025-11-25 00:00:00.000,2025-12-07 00:00:00.000,2025-11-30 00:00:00.000,5,0,SO123024,PO691069352,10-4020-004141,4141,420,4796,XRQ - TRUCK GROUND,,504.02,40.3216,31.9993,576.3409,,8A3213DC-3222-452B-9894-6103271E4E45,2025-11-25 00:00:00.000
123025,1,2025-11-20 00:00:00.000,2025-12-02 00:00:00.000,2025-11-25 00:00:00.000,5,1,SO123025,PO543328475,10-4020-006040,6040,9736,5486,CARGO TRANSPORT 5,,3059.3715,244.7497,32.8302,3336.9514,,F7944823-9744-476A-A78A-516B1E0EDD1F,2025-11-20 00:00:00.000
123026,1,2025-11-24 00:00:00.000,2025-12-06 00:00:00.000,2025-11-29 00:00:00.000,5,1,SO123026,PO938177078,10-4020-006584,6584,11504,2331,OVERNIGHT J-FAST,,5181.8505,414.548,14.6337,5611.0322,,EDC601D7-80D1-4BF7-AA7C-89AFC7320DAE,2025-11-24 00:00:00.000
123027,1,2025-11-21 00:00:00.000,2025-12-03 00:00:00.000,2025-11-26 00:00:00.000,5,1,SO123027,PO541657914,10-4020-001775,1775,11257,1256,XRQ - TRUCK GROUND,,76.26,6.1008,36.4176,118.7784,,3C2795E3-A5FF-4D22-9284-282DF379ACAC,2025-11-21 00:00:00.000
123028,1,2025-11-23 00:00:00.000,2025-12-05 00:00:00.000,2025-11-28 00:00:00.000,5,1,SO123028,PO281592442,10-4020-002077,2077,2672,10187,OVERNIGHT J-FAST,,441.81,35.3448,12.398,489.5528,,352EE32A-AF4B-4178-9095-B87CEED4713C,2025-11-23 00:00:00.000
123029,1,2025-11-24 00:00:00.000,2025-12-06 00:00:00.000,2025-11-29 00:00:00.000,5,0,SO123029,PO439094709,10-4020-005702,5702,11690,2515,OVERNIGHT J-FAST,,4751.8725,380.1498,25.1343,5157.1566,,E579674E-C38E-448C-BAFC-932976AFEF69,2025-11-24 00:00:00.000
